prec_id,amer_indian,asian,black,hispanic,other,polyracial,white
wayne_22,4,19,42,32,43,8,58
wayne_23,5,16,43,40,52,10,58
wayne_24,4,4,30,28,33,3,63
wayne_25,3,5,43,23,43,4,61
wayne_26,8,13,51,44,46,10,57
wayne_27,3,6,51,28,33,2,45
wayne_28,12,7,51,68,55,12,65
wayne_29,3,6,50,28,40,5,56
wayne_3,9,10,42,36,49,7,63
wayne_30,4,1,47,35,30,3,47
wayne_4,3,17,45,38,54,11,64
wayne_5,9,19,39,27,57,17,66
wayne_6,2,18,43,24,49,8,57
wayne_7,6,15,51,46,58,20,70
wayne_8,9,7,41,45,42,10,62
wayne_9,5,14,41,26,49,8,68
wilkes_101,0,0,18,7,6,0,50
wilkes_102,1,0,35,12,15,5,61
wilkes_103,0,0,0,5,1,1,43
wilkes_104,0,6,16,28,20,2,56
wilkes_105,1,0,12,7,14,2,56
wilkes_106,1,2,25,3,12,1,48
wilkes_107,1,1,11,17,24,3,65
wilkes_108,0,2,32,24,18,6,58
wilkes_109,0,0,20,4,11,1,48
wilkes_110,1,0,2,3,3,0,48
wilkes_111,0,2,6,14,17,5,58
wilkes_112,2,6,26,37,23,4,62
wilkes_113,3,2,1,4,14,1,57
wilkes_114,1,0,1,2,6,1,40
wilkes_115A,2,3,14,30,24,5,64
wilkes_117,1,2,19,11,10,1,58
wilkes_118,3,4,39,50,23,12,61
wilkes_119,3,2,8,28,25,5,68
wilkes_120,1,0,9,9,10,0,64
wilkes_121,2,0,18,15,10,2,57
wilkes_122,1,0,2,3,5,1,46
wilkes_123,0,0,6,4,7,4,51
wilkes_124,1,0,4,6,10,1,58
wilkes_125,0,0,2,6,5,1,51
wilkes_126,1,0,1,3,7,3,49
wilkes_127,3,18,42,31,32,4,59
wilkes_128,3,3,37,29,25,6,60
wilkes_129,1,6,24,30,12,3,60
wilson_PRBL,2,6,36,33,43,4,57
wilson_PRCR,7,0,42,28,40,6,58
wilson_PRGA,3,3,39,29,47,5,57
wilson_PROL,4,9,42,55,67,5,60
wilson_PRSA,1,1,39,16,26,5,40
wilson_PRSP,2,1,39,28,43,5,52
wilson_PRST,2,1,45,22,30,1,50
wilson_PRTA,6,28,50,44,75,14,65
wilson_PRTO,10,4,47,27,53,8,55
wilson_PRWA,1,1,49,25,37,5,48
wilson_PRWB,4,1,49,20,32,7,34
wilson_PRWC,6,1,51,21,32,7,43
wilson_PRWD,4,2,31,14,31,3,61
wilson_PRWE,0,0,46,21,35,4,46
wilson_PRWH,3,0,46,14,30,0,22
wilson_PRWI,2,7,45,23,47,7,49
wilson_PRWJ,8,16,48,30,59,7,59
wilson_PRWK,1,4,40,12,31,6,53
wilson_PRWL,6,15,38,23,47,7,58
wilson_PRWM,4,14,52,33,67,12,63
wilson_PRWN,3,4,54,22,48,4,33
wilson_PRWP,5,14,32,18,36,3,52
wilson_PRWQ,0,0,45,10,17,3,8
wilson_PRWR,3,4,50,35,43,7,51
yadkin_BNVL,3,3,30,28,25,2,65
yadkin_DCRK,1,6,13,46,22,2,61
yadkin_EBND,2,9,10,32,22,2,64
yadkin_FBSH,1,4,27,28,33,2,63
yadkin_NBCK,4,6,12,25,14,1,58
yadkin_NFAL,2,1,10,3,18,0,54
yadkin_NKNB,5,4,33,28,38,8,65
yadkin_NLIB,3,6,31,66,33,7,64
yadkin_SBCK,2,0,6,12,4,1,51
yadkin_SFAL,1,0,13,17,21,1,56
yadkin_SKNB,2,5,4,12,7,1,56
yadkin_SLIB,4,3,18,22,25,1,59
yancey_01 BUR,5,7,27,25,30,3,70
yancey_02 CAN,2,3,3,6,12,2,56
yancey_03 EGY,1,1,0,0,4,2,48
yancey_04 RAM,1,1,0,2,5,0,46
yancey_05 GRE,1,1,1,0,4,0,47
yancey_06 JAC,5,0,5,3,18,2,59
yancey_07 BRU,1,0,1,5,3,0,50
yancey_08 CRA,3,1,4,6,19,5,63
yancey_09 SOU,3,0,4,7,31,5,65
yancey_10 PEN,0,0,1,2,12,0,47
yancey_11 PRI,0,2,1,4,17,1,56
