JOINID,PER_WHITE,PER_BLACK,PER_HISP,PER_ASIAN,PER_OT,MG_VOTES,MG_E,MG_WIL,MG_F,MG_G,MG_WAL,MRO_VOTES,MRO_E,MRO_G,DPP_VOTES,DPP_C,DPP_S,Maj Cand?,Plu Cand?,RO Winner?,Change?,GE 2nd Place?
C46006,0.308823552,0.291666635,0.183210781,0.196691188,0.019607844,248,0.560483871,0.048387097,0.048387097,0.330645161,0.012096774,315,0.584126984,0.415873016,392,0.533163265,0.466836735,Rahm,Rahm,Rahm,No,Chuy
C46007,0.747068677,0.086264657,0.077889447,0.066164154,0.022613065,410,0.66097561,0.034146341,0.053658537,0.236585366,0.014634146,492,0.715447154,0.284552846,451,0.629711752,0.370288248,Rahm,Rahm,Rahm,No,Chuy
C46009,0.733278941,0.090538339,0.095432313,0.056280589,0.024469819,255,0.564705882,0.015686275,0.058823529,0.349019608,0.011764706,324,0.672839506,0.327160494,442,0.380090498,0.619909502,Rahm,Rahm,Rahm,No,Chuy
C46010,0.854690322,0.025137978,0.066830182,0.028203565,0.025137953,233,0.56223176,0.025751073,0.077253219,0.321888412,0.012875536,329,0.708206687,0.291793313,559,0.483005367,0.516994633,Rahm,Rahm,Rahm,No,Chuy
C46011,0.664921461,0.146596871,0.102468209,0.060583391,0.025430068,257,0.649805447,0.073929961,0.042801556,0.229571984,0.003891051,322,0.677018634,0.322981366,353,0.47592068,0.52407932,Rahm,Rahm,Rahm,No,Chuy
C46013,0.755371893,0.086776868,0.066115707,0.066942147,0.024793386,244,0.569672131,0.016393443,0.06557377,0.331967213,0.016393443,317,0.687697161,0.312302839,403,0.506203474,0.493796526,Rahm,Rahm,Rahm,No,Chuy
C46014,0.176838052,0.563671335,0.092743869,0.130706378,0.036040367,342,0.502923977,0.152046784,0.032163743,0.292397661,0.020467836,428,0.507009346,0.492990654,438,0.648401826,0.351598174,Rahm,Rahm,Rahm,No,Chuy
C46015,0.784937223,0.073640178,0.060251047,0.056066947,0.025104604,251,0.645418327,0.023904382,0.047808765,0.266932271,0.015936255,347,0.726224784,0.273775216,373,0.538873995,0.461126005,Rahm,Rahm,Rahm,No,Chuy
C46016,0.577516533,0.117560621,0.21895665,0.055841285,0.03012491,271,0.512915129,0.025830258,0.062730627,0.398523985,0,357,0.56302521,0.43697479,454,0.455947137,0.544052863,Rahm,Rahm,Rahm,No,Chuy
C46017,0.646689899,0.087804877,0.091986063,0.144250869,0.029268293,340,0.65,0.044117647,0.05,0.247058824,0.008823529,432,0.717592593,0.282407407,418,0.543062201,0.456937799,Rahm,Rahm,Rahm,No,Chuy
C46018,0.729483273,0.050911862,0.069148941,0.126899692,0.023556232,239,0.556485356,0.041841004,0.050209205,0.343096234,0.008368201,311,0.704180064,0.295819936,422,0.464454976,0.535545024,Rahm,Rahm,Rahm,No,Chuy
C46019,0.751082265,0.040043291,0.067099566,0.127705613,0.014069265,213,0.647887324,0.009389671,0.0657277,0.262910798,0.014084507,263,0.752851711,0.247148289,267,0.576779026,0.423220974,Rahm,Rahm,Rahm,No,Chuy
C46021,0.340574632,0.269096032,0.0939033,0.276804453,0.019621584,184,0.581521739,0.027173913,0.065217391,0.315217391,0.010869565,226,0.597345133,0.402654867,268,0.432835821,0.567164179,Rahm,Rahm,Rahm,No,Chuy
C46023,0.400869579,0.382608624,0.140869608,0.036521754,0.039130435,217,0.580645161,0.092165899,0.036866359,0.276497696,0.013824885,284,0.616197183,0.383802817,349,0.521489971,0.478510029,Rahm,Rahm,Rahm,No,Chuy
C46024,0.796637245,0.046437207,0.05844677,0.076060843,0.022417934,294,0.663265306,0.023809524,0.051020408,0.255102041,0.006802721,376,0.752659574,0.247340426,422,0.504739336,0.495260664,Rahm,Rahm,Rahm,No,Chuy
C46027,0.6751801,0.074656206,0.191224594,0.041257366,0.017681733,257,0.587548638,0.050583658,0.058365759,0.291828794,0.011673152,329,0.647416413,0.352583587,479,0.444676409,0.555323591,Rahm,Rahm,Rahm,No,Chuy
C46028,0.787939658,0.05326635,0.081407033,0.056281429,0.02110553,334,0.667664671,0.017964072,0.023952096,0.278443114,0.011976048,421,0.733966746,0.266033254,408,0.602941176,0.397058824,Rahm,Rahm,Rahm,No,Chuy
C46029,0.569264082,0.22005768,0.077200598,0.102453113,0.031024528,243,0.58436214,0.028806584,0.04526749,0.329218107,0.012345679,304,0.684210526,0.315789474,321,0.573208723,0.426791277,Rahm,Rahm,Rahm,No,Chuy
C46030,0.491013715,0.23939608,0.194104938,0.052480234,0.023005033,263,0.52851711,0.041825095,0.053231939,0.349809886,0.02661597,334,0.571856287,0.428143713,420,0.571428571,0.428571429,Rahm,Rahm,Rahm,No,Chuy
C46031,0.782577396,0.056875445,0.071994241,0.066234703,0.022318214,214,0.528037383,0.023364486,0.060747664,0.378504673,0.009345794,292,0.674657534,0.325342466,409,0.491442543,0.508557457,Rahm,Rahm,Rahm,No,Chuy
C46032,0.24700244,0.308553147,0.20863301,0.209432509,0.026378893,319,0.576802508,0.097178683,0.02507837,0.288401254,0.012539185,416,0.514423077,0.485576923,430,0.553488372,0.446511628,Rahm,Rahm,Rahm,No,Chuy
C46033,0.85625554,0.021295476,0.060337179,0.040816331,0.021295474,306,0.647058824,0.022875817,0.045751634,0.284313725,0,358,0.790502793,0.209497207,457,0.571115974,0.428884026,Rahm,Rahm,Rahm,No,Chuy
C46034,0.666213454,0.101971465,0.18150916,0.032630871,0.01767505,265,0.58490566,0.037735849,0.052830189,0.320754717,0.003773585,346,0.638728324,0.361271676,426,0.415492958,0.584507042,Rahm,Rahm,Rahm,No,Chuy
C46035,0.569872371,0.255199737,0.088200453,0.068770216,0.017957224,301,0.611295681,0.049833887,0.046511628,0.275747508,0.016611296,410,0.648780488,0.351219512,507,0.558185404,0.441814596,Rahm,Rahm,Rahm,No,Chuy
C46036,0.795774645,0.028169017,0.08148893,0.073440649,0.021126759,281,0.62633452,0.028469751,0.056939502,0.277580071,0.010676157,364,0.75,0.25,357,0.596638655,0.403361345,Rahm,Rahm,Rahm,No,Chuy
C46037,0.299199074,0.352974822,0.109267742,0.213958821,0.02459954,209,0.660287081,0.105263158,0.028708134,0.200956938,0.004784689,247,0.643724696,0.356275304,269,0.643122677,0.356877323,Rahm,Rahm,Rahm,No,Chuy
C46038,0.459589922,0.335343742,0.129674299,0.050663449,0.024728588,219,0.538812785,0.095890411,0.04109589,0.301369863,0.02283105,299,0.602006689,0.397993311,365,0.512328767,0.487671233,Rahm,Rahm,Rahm,No,Chuy
C46039,0.781954798,0.038668151,0.054779846,0.10633727,0.018259934,234,0.628205128,0.025641026,0.072649573,0.273504274,0,316,0.787974684,0.212025316,391,0.554987212,0.445012788,Rahm,Rahm,Rahm,No,Chuy
C46040,0.510542185,0.328313196,0.072289168,0.066265087,0.022590364,265,0.535849057,0.041509434,0.049056604,0.362264151,0.011320755,297,0.555555556,0.444444444,356,0.488764045,0.511235955,Rahm,Rahm,Rahm,No,Chuy
C47002,0.844145575,0.006329115,0.061708858,0.058544299,0.029272152,343,0.542274052,0.017492711,0.075801749,0.352769679,0.011661808,418,0.693779904,0.306220096,406,0.477832512,0.522167488,Rahm,Rahm,Rahm,No,Chuy
C47003,0.701949872,0.023212626,0.164345404,0.095636017,0.014856081,376,0.699468085,0.02393617,0.034574468,0.242021277,0,460,0.765217391,0.234782609,403,0.593052109,0.406947891,Rahm,Rahm,Rahm,No,Chuy
C47004,0.866283828,0.006562757,0.074651352,0.034454476,0.018047586,303,0.531353135,0.00990099,0.062706271,0.386138614,0.00990099,398,0.683417085,0.316582915,389,0.483290488,0.516709512,Rahm,Rahm,Rahm,No,Chuy
C47005,0.664781918,0.074313396,0.169628437,0.058158321,0.033117928,266,0.54887218,0.033834586,0.052631579,0.357142857,0.007518797,340,0.652941176,0.347058824,464,0.385775862,0.614224138,Rahm,Rahm,Rahm,No,Chuy
C47006,0.825035556,0.012802276,0.093883363,0.050497866,0.017780939,238,0.56302521,0.012605042,0.092436975,0.319327731,0.012605042,326,0.726993865,0.273006135,433,0.475750577,0.524249423,Rahm,Rahm,Rahm,No,Chuy
C47008,0.776872957,0.021986971,0.13355049,0.040716618,0.026872963,286,0.597902098,0.013986014,0.076923077,0.304195804,0.006993007,400,0.7275,0.2725,376,0.505319149,0.494680851,Rahm,Rahm,Rahm,No,Chuy
C47011,0.79699912,0.046778455,0.09267431,0.043248019,0.020300096,183,0.530054645,0.016393443,0.087431694,0.338797814,0.027322404,276,0.760869565,0.239130435,363,0.523415978,0.476584022,Rahm,Rahm,Rahm,No,Chuy
C47012,0.78785286,0.01710864,0.13686912,0.034217283,0.023952097,292,0.510273973,0.020547945,0.037671233,0.431506849,0,360,0.613888889,0.386111111,429,0.414918415,0.585081585,Rahm,Rahm,Rahm,No,Chuy
C47014,0.730097097,0.033009703,0.123300978,0.094174745,0.019417478,267,0.528089888,0.048689139,0.048689139,0.367041199,0.007490637,321,0.679127726,0.320872274,351,0.504273504,0.495726496,Rahm,Rahm,Rahm,No,Chuy
C47016,0.756373952,0.011331449,0.151085914,0.054768648,0.026440037,314,0.503184713,0.025477707,0.050955414,0.414012739,0.006369427,383,0.613577023,0.386422977,396,0.436868687,0.563131313,Rahm,Rahm,Rahm,No,Chuy
C47017,0.708258515,0.015260328,0.185816879,0.061938964,0.028725313,238,0.537815126,0.021008403,0.075630252,0.361344538,0.004201681,317,0.634069401,0.365930599,387,0.447028424,0.552971576,Rahm,Rahm,Rahm,No,Chuy
C47018,0.758361216,0.037625411,0.143812705,0.034280938,0.02591973,242,0.599173554,0.020661157,0.033057851,0.338842975,0.008264463,345,0.727536232,0.272463768,410,0.492682927,0.507317073,Rahm,Rahm,Rahm,No,Chuy
C47024,0.815028908,0.016515277,0.113129636,0.028901737,0.026424442,217,0.566820276,0.00921659,0.073732719,0.350230415,0,307,0.664495114,0.335504886,373,0.471849866,0.528150134,Rahm,Rahm,Rahm,No,Chuy
C47027,0.828897339,0.011406844,0.102661602,0.041825091,0.015209124,226,0.561946903,0.008849558,0.061946903,0.35840708,0.008849558,282,0.65248227,0.34751773,349,0.458452722,0.541547278,Rahm,Rahm,Rahm,No,Chuy
C47028,0.725402504,0.016100182,0.191413232,0.04025045,0.026833631,310,0.503225806,0.009677419,0.05483871,0.422580645,0.009677419,351,0.618233618,0.381766382,409,0.454767726,0.545232274,Rahm,Rahm,Rahm,No,Chuy
C47029,0.822127659,0.020425533,0.107234044,0.03148936,0.018723404,267,0.524344569,0.02247191,0.056179775,0.389513109,0.007490637,333,0.66966967,0.33033033,411,0.435523114,0.564476886,Rahm,Rahm,Rahm,No,Chuy
C47033,0.824212272,0.014096186,0.10447761,0.042288559,0.014925373,222,0.648648649,0.013513514,0.040540541,0.283783784,0.013513514,343,0.793002915,0.206997085,348,0.505747126,0.494252874,Rahm,Rahm,Rahm,No,Chuy
C47034,0.735373525,0.052205225,0.136813683,0.050405042,0.025202526,319,0.55799373,0.02507837,0.043887147,0.360501567,0.012539185,403,0.627791563,0.372208437,480,0.439583333,0.560416667,Rahm,Rahm,Rahm,No,Chuy
C47035,0.815148782,0.021641118,0.093778183,0.03606853,0.033363387,249,0.554216867,0.02811245,0.076305221,0.333333333,0.008032129,318,0.694968553,0.305031447,383,0.475195822,0.524804178,Rahm,Rahm,Rahm,No,Chuy
C47037,0.789025542,0.022705771,0.116367081,0.054872279,0.017029327,291,0.5395189,0.020618557,0.04467354,0.395189003,0,361,0.617728532,0.382271468,433,0.404157044,0.595842956,Rahm,Rahm,Rahm,No,Chuy
C47038,0.722849696,0.015638572,0.147697666,0.075586445,0.038227621,254,0.523622047,0.015748031,0.043307087,0.417322835,0,318,0.632075472,0.367924528,421,0.446555819,0.553444181,Rahm,Rahm,Rahm,No,Chuy
C47039,0.807516029,0.024747939,0.103574713,0.044912925,0.019248395,283,0.583038869,0.007067138,0.067137809,0.335689046,0.007067138,370,0.681081081,0.318918919,420,0.476190476,0.523809524,Rahm,Rahm,Rahm,No,Chuy
C47040,0.77592592,0.046296292,0.090740752,0.060185184,0.026851851,323,0.504643963,0.027863777,0.046439628,0.411764706,0.009287926,372,0.615591398,0.384408602,406,0.411330049,0.588669951,Rahm,Rahm,Rahm,No,Chuy
C47043,0.814960644,0.005905516,0.115157463,0.045275586,0.018700791,219,0.566210046,0.03196347,0.082191781,0.310502283,0.00913242,305,0.698360656,0.301639344,351,0.467236467,0.532763533,Rahm,Rahm,Rahm,No,Chuy
C47044,0.738752959,0.027624309,0.101026048,0.110497234,0.02209945,261,0.632183908,0.038314176,0.045977011,0.268199234,0.01532567,355,0.752112676,0.247887324,354,0.65819209,0.34180791,Rahm,Rahm,Rahm,No,Chuy
C47047,0.848769898,0.018089723,0.078147613,0.026772796,0.02821997,255,0.51372549,0.019607843,0.054901961,0.403921569,0.007843137,344,0.671511628,0.328488372,454,0.462555066,0.537444934,Rahm,Rahm,Rahm,No,Chuy
C47048,0.571428666,0.161904698,0.199999981,0.028571427,0.038095228,52,0.730769231,0.038461538,0,0.230769231,0,51,0.823529412,0.176470588,52,0.826923077,0.173076923,Rahm,Rahm,Rahm,No,Chuy
C48002,0.75829383,0.002369678,0.082938384,0.125592418,0.030805689,139,0.539568345,0.007194245,0.021582734,0.417266187,0.014388489,203,0.699507389,0.300492611,198,0.575757576,0.424242424,Rahm,Rahm,Rahm,No,Chuy
C48004,0.537022596,0.125487173,0.197194038,0.117692915,0.022603278,245,0.612244898,0.020408163,0.028571429,0.330612245,0.008163265,301,0.621262458,0.378737542,415,0.486746988,0.513253012,Rahm,Rahm,Rahm,No,Chuy
C48005,0.887689066,0.024190087,0.025917876,0.043196546,0.019006424,213,0.572769953,0.014084507,0.042253521,0.352112676,0.018779343,250,0.64,0.36,233,0.56223176,0.43776824,Rahm,Rahm,Rahm,No,Chuy
C48006,0.421701665,0.231196016,0.19358812,0.12330458,0.030209619,259,0.552123552,0.065637066,0.023166023,0.343629344,0.015444015,348,0.617816092,0.382183908,499,0.490981964,0.509018036,Rahm,Rahm,Rahm,No,Chuy
C48008,0.722222156,0.069444502,0.064814823,0.143518504,1.52E-08,164,0.597560976,0.012195122,0.073170732,0.31097561,0.006097561,276,0.666666667,0.333333333,198,0.616161616,0.383838384,Rahm,Rahm,Rahm,No,Chuy
C48009,0.554192233,0.081799591,0.080777096,0.249488749,0.033742331,206,0.621359223,0.04368932,0.072815534,0.242718447,0.019417476,275,0.68,0.32,262,0.606870229,0.393129771,Rahm,Rahm,Rahm,No,Chuy
C48011,0.806007511,0.011264084,0.056320405,0.096370452,0.030037548,247,0.502024291,0.024291498,0.060728745,0.412955466,0,303,0.590759076,0.409240924,354,0.54519774,0.45480226,Rahm,Rahm,Rahm,No,Chuy
C48012,0.585263147,0.185964916,0.148771908,0.048421079,0.031578949,283,0.530035336,0.03180212,0.06360424,0.360424028,0.014134276,371,0.617250674,0.382749326,508,0.521653543,0.478346457,Rahm,Rahm,Rahm,No,Chuy
C48013,0.668098167,0.104699264,0.081908242,0.122502676,0.022791651,367,0.623978202,0.054495913,0.04359673,0.261580381,0.016348774,470,0.665957447,0.334042553,495,0.521212121,0.478787879,Rahm,Rahm,Rahm,No,Chuy
C48014,0.928820409,1.14E-05,0.071136,2.83E-05,3.93E-06,194,0.608247423,0.046391753,0.06185567,0.262886598,0.020618557,228,0.701754386,0.298245614,221,0.642533937,0.357466063,Rahm,Rahm,Rahm,No,Chuy
C48015,0.538405817,0.190579681,0.076086955,0.173188417,0.02173913,166,0.572289157,0.048192771,0.036144578,0.307228916,0.036144578,207,0.618357488,0.381642512,254,0.527559055,0.472440945,Rahm,Rahm,Rahm,No,Chuy
C48017,0.54909047,0.162637148,0.086263736,0.162717304,0.039291342,279,0.577060932,0.039426523,0.028673835,0.340501792,0.014336918,326,0.576687117,0.423312883,408,0.558823529,0.441176471,Rahm,Rahm,Rahm,No,Chuy
C48018,0.426900652,0.307017484,0.095760237,0.134502916,0.03581871,264,0.598484848,0.087121212,0.064393939,0.215909091,0.034090909,314,0.678343949,0.321656051,333,0.60960961,0.39039039,Rahm,Rahm,Rahm,No,Chuy
C48019,0.625463525,0.145859083,0.139678629,0.064276887,0.024721876,183,0.50273224,0.021857923,0.049180328,0.420765027,0.005464481,260,0.6,0.4,300,0.546666667,0.453333333,Rahm,Rahm,Rahm,No,Chuy
C48021,0.278046197,0.264090133,0.249060584,0.172839589,0.035963497,317,0.511041009,0.116719243,0.047318612,0.312302839,0.012618297,378,0.579365079,0.420634921,505,0.582178218,0.417821782,Rahm,Rahm,Rahm,No,Chuy
C48022,0.587843717,0.125918242,0.109017668,0.156221991,0.020998383,321,0.629283489,0.046728972,0.018691589,0.292834891,0.012461059,372,0.680107527,0.319892473,331,0.658610272,0.341389728,Rahm,Rahm,Rahm,No,Chuy
C48023,0.296042634,0.116438357,0.090563167,0.467275477,0.029680365,368,0.551630435,0.048913043,0.067934783,0.315217391,0.016304348,461,0.607375271,0.392624729,433,0.632794457,0.367205543,Rahm,Rahm,Rahm,No,Chuy
C48024,0.609012625,0.173641582,0.077534,0.108927372,0.030884421,268,0.552238806,0.03358209,0.074626866,0.332089552,0.007462687,345,0.594202899,0.405797101,392,0.505102041,0.494897959,Rahm,Rahm,Rahm,No,Chuy
C48026,0.68368368,0.116116114,0.080080082,0.090090095,0.030030029,131,0.564885496,0.022900763,0.076335878,0.328244275,0.007633588,184,0.608695652,0.391304348,216,0.560185185,0.439814815,Rahm,Rahm,Rahm,No,Chuy
C48028,0.530699089,0.179331303,0.080243161,0.177507602,0.032218844,343,0.626822157,0.058309038,0.06122449,0.239067055,0.014577259,423,0.692671395,0.307328605,414,0.514492754,0.485507246,Rahm,Rahm,Rahm,No,Chuy
C48029,0.866004915,0.039702248,0.014888349,0.059553369,0.019851118,227,0.797356828,0.008810573,0.044052863,0.140969163,0.008810573,233,0.789699571,0.210300429,211,0.758293839,0.241706161,Rahm,Rahm,Rahm,No,Chuy
C48033,0.716599183,0.078947372,0.080971659,0.109311745,0.01417004,220,0.690909091,0.013636364,0.040909091,0.245454545,0.009090909,253,0.766798419,0.233201581,231,0.632034632,0.367965368,Rahm,Rahm,Rahm,No,Chuy
C48035,0.341666636,0.288194438,0.098611144,0.240972227,0.030555555,212,0.622641509,0.099056604,0.047169811,0.221698113,0.009433962,274,0.671532847,0.328467153,302,0.605960265,0.394039735,Rahm,Rahm,Rahm,No,Chuy
C48036,0.655536439,0.091638759,0.06791087,0.157095022,0.02781891,224,0.638392857,0.026785714,0.035714286,0.294642857,0.004464286,265,0.679245283,0.320754717,254,0.586614173,0.413385827,Rahm,Rahm,Rahm,No,Chuy
C48039,0.639106139,0.101675986,0.073743019,0.153072622,0.032402234,247,0.631578947,0.04048583,0.032388664,0.28340081,0.012145749,317,0.646687697,0.353312303,326,0.585889571,0.414110429,Rahm,Rahm,Rahm,No,Chuy
C48043,0.400527857,0.264907573,0.098680722,0.201583063,0.034300785,277,0.530685921,0.054151625,0.061371841,0.328519856,0.025270758,357,0.585434174,0.414565826,435,0.48045977,0.51954023,Rahm,Rahm,Rahm,No,Chuy
C48046,0.601985082,0.084582182,0.052243127,0.240044498,0.02114511,198,0.54040404,0.045454545,0.065656566,0.328282828,0.02020202,243,0.62962963,0.37037037,275,0.476363636,0.523636364,Rahm,Rahm,Rahm,No,Chuy
C49008,0.301696821,0.230723091,0.305145567,0.13029606,0.032138461,216,0.513888889,0.027777778,0.055555556,0.384259259,0.018518519,266,0.537593985,0.462406015,343,0.597667638,0.402332362,Rahm,Rahm,Rahm,No,Chuy
C49014,0.485714294,0.268067234,0.110924363,0.086554614,0.048739495,268,0.529850746,0.070895522,0.048507463,0.332089552,0.018656716,306,0.578431373,0.421568627,372,0.462365591,0.537634409,Rahm,Rahm,Rahm,No,Chuy
C49016,0.50442476,0.269571143,0.176991153,0.021102799,0.027910146,318,0.553459119,0.040880503,0.040880503,0.330188679,0.034591195,350,0.582857143,0.417142857,435,0.434482759,0.565517241,Rahm,Rahm,Rahm,No,Chuy
C49017,0.61163338,0.085193892,0.082843719,0.189776719,0.03055229,248,0.584677419,0.044354839,0.048387097,0.314516129,0.008064516,277,0.55234657,0.44765343,298,0.516778523,0.483221477,Rahm,Rahm,Rahm,No,Chuy
C49021,0.256711997,0.362620307,0.202683556,0.136253647,0.041730492,172,0.546511628,0.040697674,0.058139535,0.325581395,0.029069767,225,0.555555556,0.444444444,260,0.607692308,0.392307692,Rahm,Rahm,Rahm,No,Chuy
C49031,0.365491657,0.402597403,0.168831151,0.023191104,0.039888684,225,0.515555556,0.097777778,0.044444444,0.32,0.022222222,256,0.625,0.375,352,0.497159091,0.502840909,Rahm,Rahm,Rahm,No,Chuy
C50001,0.725236855,0.04909561,0.068044793,0.144702845,0.012919897,260,0.646153846,0.069230769,0.019230769,0.25,0.015384615,323,0.758513932,0.241486068,195,0.476923077,0.523076923,Rahm,Rahm,Rahm,No,Chuy
C50002,0.472406133,0.103328073,0.181280128,0.231490909,0.011494756,149,0.577181208,0.040268456,0.120805369,0.261744966,0,180,0.65,0.35,166,0.572289157,0.427710843,Rahm,Rahm,Rahm,No,Chuy
C50003,0.537366332,0.092261973,0.158755111,0.193521324,0.01809526,245,0.579591837,0.020408163,0.081632653,0.314285714,0.004081633,279,0.695340502,0.304659498,230,0.491304348,0.508695652,Rahm,Rahm,Rahm,No,Chuy
C50004,0.387613123,0.175470394,0.126822708,0.275164443,0.034929332,257,0.53307393,0.023346304,0.042801556,0.377431907,0.023346304,316,0.575949367,0.424050633,293,0.488054608,0.511945392,Rahm,Rahm,Rahm,No,Chuy
C50005,0.76206141,0.037280699,0.074561406,0.108552629,0.017543856,212,0.632075472,0.04245283,0.099056604,0.212264151,0.014150943,264,0.727272727,0.272727273,145,0.427586207,0.572413793,Rahm,Rahm,Rahm,No,Chuy
C50006,0.51620369,0.13888889,0.214699085,0.107060188,0.023148147,265,0.566037736,0.045283019,0.098113208,0.271698113,0.018867925,311,0.553054662,0.446945338,329,0.531914894,0.468085106,Rahm,Rahm,Rahm,No,Chuy
C50010,0.502576118,0.047306792,0.114285714,0.281030437,0.054800939,202,0.608910891,0.034653465,0.094059406,0.257425743,0.004950495,317,0.694006309,0.305993691,231,0.437229437,0.562770563,Rahm,Rahm,Rahm,No,Chuy
C50011,0.863966752,0.018691588,0.057113201,0.043613715,0.016614744,157,0.700636943,0.050955414,0.070063694,0.159235669,0.01910828,252,0.821428571,0.178571429,105,0.495238095,0.504761905,Rahm,Rahm,Rahm,No,Chuy
C50012,0.875000002,0.013888889,0.038888888,0.06111111,0.011111111,131,0.748091603,0.053435115,0.061068702,0.122137405,0.015267176,158,0.848101266,0.151898734,119,0.630252101,0.369747899,Rahm,Rahm,Rahm,No,Chuy
