Precinct_Name,WARD,PRECINCT,JOINID,TOTVOTES,JOYCE,VALLAS,WILSON,PRECKWINKLE,DALEY,MCCARTHY,CHICO,MENDOZA,ENYIA,FORD,SALESGRIFFIN,LIGHTFOOT,FIORETTI,KOZLAR,P_JOYCE,P_VALLAS,P_WISLON,P_PRECKWINKLE,P_DALEY,P_MCCARTHY,P_CHICO,P_MENDOZA,P_ENYIA,P_FORD,P_SALESGRIFFIN,P_LIGHTFOOT,P_FIORETTI,P_KOZLAR,TOTPOP,NH_WHITE,NH_BLACK,NH_ASIAN,HISP,PER_WHITE,PER_BLACK,PER_ASIAN,PER_HISP,PER_NW
Ward 06 Precinct 06,6,6,C06006,300,8,7,65,89,22,0,9,5,34,3,0,50,3,0,0.026666667,0.023333333,0.216666667,0.296666667,0.073333333,0,0.03,0.016666667,0.113333333,0.01,0,0.166666667,0.01,0,903,2,876,1,15,0.002214839,0.970099668,0.00110742,0.016611296,0.997785161
Ward 06 Precinct 07,6,7,C06007,217,2,5,67,54,19,1,4,8,17,5,0,35,0,0,0.00921659,0.023041475,0.30875576,0.248847926,0.087557604,0.004608295,0.01843318,0.036866359,0.078341014,0.023041475,0,0.161290323,0,0,1351.000024,8.999999909,1316.000022,7.56E-09,9.000000374,0.006661732,0.974093264,5.60E-12,0.006661732,0.993338268
Ward 06 Precinct 08,6,8,C06008,273,5,3,68,70,23,1,4,13,22,2,0,59,1,0,0.018315018,0.010989011,0.249084249,0.256410256,0.084249084,0.003663004,0.014652015,0.047619048,0.080586081,0.007326007,0,0.216117216,0.003663004,0,944.999997,3.999999996,925.9999958,1,4.000001084,0.004232804,0.979894179,0.001058201,0.004232805,0.995767196
Ward 06 Precinct 09,6,9,C06009,208,2,4,63,52,20,1,4,6,17,5,2,24,3,0,0.009615385,0.019230769,0.302884615,0.25,0.096153846,0.004807692,0.019230769,0.028846154,0.081730769,0.024038462,0.009615385,0.115384615,0.014423077,0,1396.00001,1.000000006,1358.00001,0,28.99999999,0.000716332,0.97277937,0,0.020773639,0.999283668
Ward 06 Precinct 10,6,10,C06010,153,2,2,51,30,9,1,3,5,19,7,0,21,0,0,0.013071895,0.013071895,0.333333333,0.196078431,0.058823529,0.006535948,0.019607843,0.032679739,0.124183007,0.045751634,0,0.137254902,0,0,1504.000017,8,1455.000017,3,22,0.005319149,0.967420213,0.001994681,0.014627659,0.994680851
Ward 06 Precinct 11,6,11,C06011,208,9,2,72,38,11,2,4,6,30,2,2,28,1,0,0.043269231,0.009615385,0.346153846,0.182692308,0.052884615,0.009615385,0.019230769,0.028846154,0.144230769,0.009615385,0.009615385,0.134615385,0.004807692,0,1251.999963,4.999999507,1223.999963,4,9.000000004,0.00399361,0.977635783,0.003194888,0.007188499,0.99600639
Ward 06 Precinct 12,6,12,C06012,156,3,2,60,37,7,2,6,8,10,4,1,15,1,0,0.019230769,0.012820513,0.384615385,0.237179487,0.044871795,0.012820513,0.038461538,0.051282051,0.064102564,0.025641026,0.006410256,0.096153846,0.006410256,0,1433,5.000000002,1400,0,17,0.003489184,0.976971389,0,0.011863224,0.996510816
Ward 06 Precinct 13,6,13,C06013,204,6,2,62,40,19,1,16,4,20,4,0,27,1,0,0.029411765,0.009803922,0.303921569,0.196078431,0.093137255,0.004901961,0.078431373,0.019607843,0.098039216,0.019607843,0,0.132352941,0.004901961,0,757.9999966,6.999999986,736.9999956,0,3,0.009234829,0.972295513,0,0.003957784,0.990765171
Ward 06 Precinct 14,6,14,C06014,241,8,8,80,50,11,1,5,4,20,9,0,42,2,0,0.033195021,0.033195021,0.331950207,0.20746888,0.045643154,0.004149378,0.020746888,0.01659751,0.082987552,0.037344398,0,0.174273859,0.008298755,0,1035.99993,27,985.9999307,0,10,0.026061778,0.951737449,0,0.00965251,0.973938222
Ward 06 Precinct 15,6,15,C06015,177,2,4,75,33,18,1,3,9,14,1,1,14,0,0,0.011299435,0.02259887,0.423728814,0.186440678,0.101694915,0.005649718,0.016949153,0.050847458,0.079096045,0.005649718,0.005649718,0.079096045,0,0,1880.000018,14.0000001,1842.000018,9.93E-08,6.000000366,0.007446808,0.979787234,5.28E-11,0.00319149,0.992553192
Ward 06 Precinct 16,6,16,C06016,306,8,10,91,74,12,4,9,9,35,6,1,43,1,0,0.026143791,0.032679739,0.297385621,0.241830065,0.039215686,0.013071895,0.029411765,0.029411765,0.114379085,0.019607843,0.003267974,0.140522876,0.003267974,0,891.9999869,3,847.999989,0,29.99999832,0.003363229,0.950672647,0,0.033632286,0.996636771
Ward 06 Precinct 17,6,17,C06017,159,1,2,52,37,22,0,5,2,13,4,0,19,2,0,0.006289308,0.012578616,0.327044025,0.232704403,0.13836478,0,0.031446541,0.012578616,0.081761006,0.025157233,0,0.119496855,0.012578616,0,1608.999915,4.999999567,1581.999916,0,16.99999976,0.00310752,0.983219391,0,0.010565569,0.99689248
Ward 06 Precinct 18,6,18,C06018,156,4,2,61,43,13,2,4,4,9,1,0,11,0,2,0.025641026,0.012820513,0.391025641,0.275641026,0.083333333,0.012820513,0.025641026,0.025641026,0.057692308,0.006410256,0,0.070512821,0,0.012820513,1167.000009,15,1131.000009,0,15.00000013,0.01285347,0.969151671,0,0.01285347,0.98714653
Ward 06 Precinct 19,6,19,C06019,236,7,4,82,58,19,0,0,4,24,4,1,31,1,0,0.029661017,0.016949153,0.347457627,0.245762712,0.080508475,0,0,0.016949153,0.101694915,0.016949153,0.004237288,0.131355932,0.004237288,0,1080.999998,2,1067.999998,0,0.999999989,0.001850139,0.987974098,0,0.000925069,0.998149861
Ward 06 Precinct 20,6,20,C06020,129,2,0,47,17,14,2,3,5,7,5,3,22,1,0,0.015503876,0,0.364341085,0.131782946,0.108527132,0.015503876,0.023255814,0.03875969,0.054263566,0.03875969,0.023255814,0.170542636,0.007751938,0,1340.000018,5,1295.000018,0,11.99999993,0.003731343,0.966417911,0,0.008955224,0.996268657
Ward 06 Precinct 21,6,21,C06021,117,1,5,53,22,6,2,1,3,8,0,0,15,0,0,0.008547009,0.042735043,0.452991453,0.188034188,0.051282051,0.017094017,0.008547009,0.025641026,0.068376068,0,0,0.128205128,0,0,1016.000041,9,984.0000397,0,14.00000116,0.008858267,0.968503937,0,0.013779528,0.991141733
Ward 06 Precinct 22,6,22,C06022,147,6,6,43,34,11,2,2,7,16,0,1,18,1,0,0.040816327,0.040816327,0.292517007,0.231292517,0.074829932,0.013605442,0.013605442,0.047619048,0.108843537,0,0.006802721,0.12244898,0.006802721,0,985.99992,2.000000138,962.9999217,1.38E-07,14.99999768,0.002028398,0.976673428,1.40E-10,0.015212981,0.997971602
Ward 06 Precinct 23,6,23,C06023,110,0,3,37,23,16,1,5,3,6,1,0,14,0,0,0,0.027272727,0.336363636,0.209090909,0.145454545,0.009090909,0.045454545,0.027272727,0.054545455,0.009090909,0,0.127272727,0,0,931.9999483,0,903.9999507,0,13.99999763,0,0.969957082,0,0.015021458,1
Ward 06 Precinct 24,6,24,C06024,128,3,5,42,37,10,1,0,0,8,6,1,14,0,0,0.0234375,0.0390625,0.328125,0.2890625,0.078125,0.0078125,0,0,0.0625,0.046875,0.0078125,0.109375,0,0,963,4,933,0,20,0.004153686,0.968847352,0,0.020768432,0.995846314
Ward 06 Precinct 25,6,25,C06025,115,4,2,55,25,9,0,2,2,7,2,0,7,0,0,0.034782609,0.017391304,0.47826087,0.217391304,0.07826087,0,0.017391304,0.017391304,0.060869565,0.017391304,0,0.060869565,0,0,1224.000001,4,1202.000001,1,2.000000097,0.003267974,0.982026144,0.000816993,0.001633987,0.996732026
Ward 06 Precinct 26,6,26,C06026,153,2,2,53,45,8,0,3,6,17,5,0,11,0,0,0.013071895,0.013071895,0.346405229,0.294117647,0.052287582,0,0.019607843,0.039215686,0.111111111,0.032679739,0,0.071895425,0,0,1397,5,1354,0,12,0.003579098,0.969219757,0,0.008589835,0.996420902
Ward 06 Precinct 27,6,27,C06027,130,2,0,47,25,11,6,2,3,13,1,0,20,0,0,0.015384615,0,0.361538462,0.192307692,0.084615385,0.046153846,0.015384615,0.023076923,0.1,0.007692308,0,0.153846154,0,0,1035.000001,0,1014.000001,0,8,0,0.979710145,0,0.007729469,1
Ward 06 Precinct 28,6,28,C06028,126,1,6,54,33,6,2,1,1,9,1,0,10,0,1,0.007936508,0.047619048,0.428571429,0.261904762,0.047619048,0.015873016,0.007936508,0.007936508,0.071428571,0.007936508,0,0.079365079,0,0.007936508,1288.000012,3.999999994,1270.000012,9.00E-15,5.000000146,0.00310559,0.986024845,6.99E-18,0.003881988,0.99689441
Ward 06 Precinct 29,6,29,C06029,286,7,11,57,80,28,4,13,14,35,11,0,24,2,0,0.024475524,0.038461538,0.199300699,0.27972028,0.097902098,0.013986014,0.045454545,0.048951049,0.122377622,0.038461538,0,0.083916084,0.006993007,0,808.9999987,4.000000176,783.0000012,1.999999335,2.999999994,0.004944376,0.967861561,0.002472187,0.003708282,0.995055624
Ward 06 Precinct 30,6,30,C06030,214,8,2,56,58,19,1,1,7,21,5,3,31,1,0,0.037383178,0.009345794,0.261682243,0.271028037,0.088785047,0.004672897,0.004672897,0.03271028,0.098130841,0.023364486,0.014018692,0.144859813,0.004672897,0,1222.000016,1,1197.000015,0,6.000000238,0.000818331,0.979541735,0,0.004909984,0.999181669
Ward 06 Precinct 31,6,31,C06031,272,5,9,58,78,21,3,7,9,22,5,1,52,0,0,0.018382353,0.033088235,0.213235294,0.286764706,0.077205882,0.011029412,0.025735294,0.033088235,0.080882353,0.018382353,0.003676471,0.191176471,0,0,750.0000025,2.000000011,734.0000024,1,5,0.002666667,0.978666667,0.001333333,0.006666667,0.997333333
Ward 06 Precinct 32,6,32,C06032,246,8,6,63,65,21,0,3,6,29,3,0,36,6,0,0.032520325,0.024390244,0.256097561,0.264227642,0.085365854,0,0.012195122,0.024390244,0.117886179,0.012195122,0,0.146341463,0.024390244,0,971.0000106,4.000000493,951.0000101,0,9.999999996,0.004119465,0.979402677,0,0.010298661,0.995880535
Ward 06 Precinct 33,6,33,C06033,252,2,4,71,68,10,1,5,4,28,2,1,50,3,0,0.007936508,0.015873016,0.281746032,0.26984127,0.03968254,0.003968254,0.01984127,0.015873016,0.111111111,0.007936508,0.003968254,0.198412698,0.011904762,0,1092.000059,8.000000246,1055.000057,1,4.000000627,0.007326007,0.966117216,0.000915751,0.003663004,0.992673993
Ward 06 Precinct 34,6,34,C06034,264,3,0,52,88,32,1,8,8,26,6,0,38,1,1,0.011363636,0,0.196969697,0.333333333,0.121212121,0.003787879,0.03030303,0.03030303,0.098484848,0.022727273,0,0.143939394,0.003787879,0.003787879,1097.999967,2,1075.999967,0,8,0.001821494,0.97996357,0,0.007285975,0.998178506
Ward 06 Precinct 35,6,35,C06035,240,7,4,62,62,18,4,4,9,23,6,0,34,4,0,0.029166667,0.016666667,0.258333333,0.258333333,0.075,0.016666667,0.016666667,0.0375,0.095833333,0.025,0,0.141666667,0.016666667,0,770.0000745,2,753.0000725,0,11.00000059,0.002597402,0.977922078,0,0.014285714,0.997402598
Ward 06 Precinct 36,6,36,C06036,315,12,9,58,103,27,1,10,5,30,7,0,51,0,1,0.038095238,0.028571429,0.184126984,0.326984127,0.085714286,0.003174603,0.031746032,0.015873016,0.095238095,0.022222222,0,0.161904762,0,0.003174603,859.000012,1,826.0000123,1.999999796,8.999999898,0.001164144,0.961583237,0.002328288,0.010477299,0.998835856
Ward 06 Precinct 37,6,37,C06037,307,7,10,76,90,24,1,4,8,25,5,1,52,3,1,0.022801303,0.03257329,0.247557003,0.293159609,0.078175896,0.003257329,0.013029316,0.026058632,0.081433225,0.016286645,0.003257329,0.169381107,0.009771987,0.003257329,800.9999691,6.999999456,765.9999696,2,15.00000001,0.008739076,0.956304618,0.002496879,0.018726592,0.991260924
Ward 06 Precinct 38,6,38,C06038,282,4,13,77,62,19,1,11,10,25,3,0,53,1,0,0.014184397,0.046099291,0.273049645,0.219858156,0.067375887,0.003546099,0.039007092,0.035460993,0.088652482,0.010638298,0,0.187943262,0.003546099,0,835.9999983,1.000000022,806.9999982,1.10E-08,9.000000028,0.001196172,0.965311005,1.32E-11,0.01076555,0.998803828
Ward 06 Precinct 39,6,39,C06039,199,2,2,60,44,16,4,5,4,18,4,0,36,2,0,0.010050251,0.010050251,0.301507538,0.221105528,0.08040201,0.020100503,0.025125628,0.020100503,0.090452261,0.020100503,0,0.180904523,0.010050251,0,1210.999992,1,1184.999992,0,12,0.000825764,0.97853014,0,0.009909166,0.999174236
Ward 06 Precinct 40,6,40,C06040,231,4,5,67,68,12,1,9,6,23,4,0,32,0,0,0.017316017,0.021645022,0.29004329,0.294372294,0.051948052,0.004329004,0.038961039,0.025974026,0.0995671,0.017316017,0,0.138528139,0,0,1085.999955,6.999999992,1039.999956,3.999999992,8.999999373,0.006445672,0.957642725,0.003683241,0.008287293,0.993554328
Ward 06 Precinct 41,6,41,C06041,259,5,10,75,63,18,3,11,5,27,6,1,33,2,0,0.019305019,0.038610039,0.28957529,0.243243243,0.069498069,0.011583012,0.042471042,0.019305019,0.104247104,0.023166023,0.003861004,0.127413127,0.007722008,0,997.0000116,5,959.0000116,0,11,0.005015045,0.961885657,0,0.011033099,0.994984955
Ward 06 Precinct 42,6,42,C06042,228,4,3,64,61,19,1,8,6,17,4,0,36,4,0,0.01754386,0.013157895,0.280701754,0.26754386,0.083333333,0.004385965,0.035087719,0.026315789,0.074561404,0.01754386,0,0.157894737,0.01754386,0,1224.999973,3,1194.999973,2,14.9999995,0.00244898,0.975510204,0.001632653,0.012244898,0.99755102
Ward 06 Precinct 43,6,43,C06043,222,3,4,70,49,17,2,3,6,25,6,1,35,0,0,0.013513514,0.018018018,0.315315315,0.220720721,0.076576577,0.009009009,0.013513514,0.027027027,0.112612613,0.027027027,0.004504505,0.157657658,0,0,980.9999997,6,950.9999998,0,7.000000003,0.006116208,0.96941896,0,0.007135576,0.993883792
Ward 06 Precinct 44,6,44,C06044,219,2,2,66,52,22,1,2,5,25,2,1,38,1,0,0.00913242,0.00913242,0.301369863,0.237442922,0.100456621,0.00456621,0.00913242,0.02283105,0.114155251,0.00913242,0.00456621,0.173515982,0.00456621,0,1445.999997,3,1402.999998,1,17.00000036,0.002074689,0.970262794,0.000691563,0.01175657,0.997925311
Ward 06 Precinct 45,6,45,C06045,281,7,6,89,77,24,2,4,6,32,4,1,26,1,0,0.024911032,0.021352313,0.316725979,0.274021352,0.085409253,0.007117438,0.014234875,0.021352313,0.113879004,0.014234875,0.003558719,0.09252669,0.003558719,0,878.9999994,0,857.0000004,1,11.99999902,0,0.97497156,0.001137656,0.013651876,1
Ward 06 Precinct 46,6,46,C06046,174,5,2,54,44,12,1,8,2,19,2,0,25,0,0,0.028735632,0.011494253,0.310344828,0.252873563,0.068965517,0.005747126,0.045977011,0.011494253,0.109195402,0.011494253,0,0.143678161,0,0,928.9999921,9,881.9999921,0,7.000000006,0.009687836,0.949407965,0,0.007534984,0.990312164
Ward 06 Precinct 47,6,47,C06047,184,4,2,59,38,12,0,8,8,13,5,1,32,0,1,0.02173913,0.010869565,0.320652174,0.206521739,0.065217391,0,0.043478261,0.043478261,0.070652174,0.027173913,0.005434783,0.173913043,0,0.005434783,962.9999831,2,936.9999833,0,18,0.002076843,0.973001038,0,0.018691589,0.997923157
Ward 06 Precinct 48,6,48,C06048,257,2,5,69,64,18,0,10,5,26,3,0,54,0,0,0.007782101,0.019455253,0.26848249,0.249027237,0.070038911,0,0.038910506,0.019455253,0.101167315,0.011673152,0,0.210116732,0,0,1003.000012,2.999999754,967.0000131,0,14,0.002991027,0.964107678,0,0.013958125,0.997008973
Ward 07 Precinct 01,7,1,C07001,235,4,9,82,52,12,2,5,9,26,1,0,31,1,0,0.017021277,0.038297872,0.34893617,0.221276596,0.05106383,0.008510638,0.021276596,0.038297872,0.110638298,0.004255319,0,0.131914894,0.004255319,0,1066,3,1046,0,9.999999986,0.002814259,0.981238274,0,0.009380863,0.997185741
Ward 07 Precinct 02,7,2,C07002,190,1,6,73,34,4,1,7,8,29,2,0,23,1,0,0.005263158,0.031578947,0.384210526,0.178947368,0.021052632,0.005263158,0.036842105,0.042105263,0.152631579,0.010526316,0,0.121052632,0.005263158,0,1628.00004,13.00000029,1543.000038,2,39.00000105,0.007985258,0.947788698,0.001228501,0.023955774,0.992014742
Ward 07 Precinct 03,7,3,C07003,276,3,2,64,60,24,2,8,10,35,7,2,57,0,0,0.010869565,0.007246377,0.231884058,0.217391304,0.086956522,0.007246377,0.028985507,0.036231884,0.126811594,0.025362319,0.007246377,0.206521739,0,0,1025.999986,4.999999902,983.9999859,0,16.00000001,0.004873294,0.959064327,0,0.015594542,0.995126706
Ward 07 Precinct 04,7,4,C07004,249,1,4,57,59,17,3,7,10,33,6,2,42,6,0,0.004016064,0.016064257,0.228915663,0.236947791,0.068273092,0.012048193,0.02811245,0.040160643,0.13253012,0.024096386,0.008032129,0.168674699,0.024096386,0,958.9999947,8.000000544,925.999993,2,14.00000073,0.008342024,0.965589153,0.002085506,0.014598541,0.991657976
Ward 07 Precinct 05,7,5,C07005,221,8,6,67,60,18,1,8,6,20,3,1,22,0,0,0.036199095,0.027149321,0.303167421,0.271493213,0.081447964,0.004524887,0.036199095,0.027149321,0.090497738,0.013574661,0.004524887,0.099547511,0,0,1270.000001,31,1163.000001,0,48.00000002,0.024409449,0.915748032,0,0.037795276,0.975590551
Ward 07 Precinct 06,7,6,C07006,317,5,8,43,94,27,5,5,7,40,5,3,75,0,0,0.015772871,0.025236593,0.135646688,0.296529968,0.085173502,0.015772871,0.015772871,0.022082019,0.126182965,0.015772871,0.009463722,0.23659306,0,0,1699.927023,81.15965742,1524.358598,14.71665542,35.54050345,0.047743024,0.896720023,0.008657228,0.020907076,0.952256976
Ward 07 Precinct 07,7,7,C07007,195,3,4,58,43,15,0,3,9,20,3,1,30,3,0,0.015384615,0.020512821,0.297435897,0.220512821,0.076923077,0,0.015384615,0.046153846,0.102564103,0.015384615,0.005128205,0.153846154,0.015384615,0,1524,24,1457,0,31,0.015748031,0.956036745,0,0.020341207,0.984251969
Ward 07 Precinct 08,7,8,C07008,217,7,6,50,56,15,0,8,14,25,3,1,29,0,0,0.032258065,0.02764977,0.230414747,0.258064516,0.069124424,0,0.036866359,0.064516129,0.115207373,0.013824885,0.004608295,0.133640553,0,0,1058.000002,33.00000029,971.0000017,6,20,0.031190926,0.917769376,0.005671077,0.018903592,0.968809074
Ward 07 Precinct 09,7,9,C07009,428,9,7,105,117,40,4,17,14,47,7,0,54,3,0,0.021028037,0.01635514,0.245327103,0.273364486,0.093457944,0.009345794,0.039719626,0.03271028,0.109813084,0.01635514,0,0.126168224,0.007009346,0,554.4417812,7.000001068,523.4417788,2.06E-07,5.000000288,0.012625313,0.944087903,3.71E-10,0.00901808,0.987374687
Ward 07 Precinct 10,7,10,C07010,254,9,8,67,58,24,2,9,9,22,0,0,45,0,0,0.035433071,0.031496063,0.263779528,0.228346457,0.094488189,0.007874016,0.035433071,0.035433071,0.086614173,0,0,0.177165354,0,0,927.0000345,4.000000015,883.0000344,0,28.00000001,0.004314994,0.952535061,0,0.030204961,0.995685006
Ward 07 Precinct 11,7,11,C07011,216,6,2,71,55,15,1,5,14,16,1,2,27,0,0,0.027777778,0.009259259,0.328703704,0.25462963,0.069444444,0.00462963,0.023148148,0.064814815,0.074074074,0.00462963,0.009259259,0.125,0,0,1718,15,1649,0,16,0.008731083,0.95983702,0,0.009313155,0.991268917
Ward 07 Precinct 12,7,12,C07012,222,5,5,78,54,25,0,4,11,14,0,0,23,3,0,0.022522523,0.022522523,0.351351351,0.243243243,0.112612613,0,0.018018018,0.04954955,0.063063063,0,0,0.103603604,0.013513514,0,1633.000001,10.00000007,1585.000001,1.04E-08,17.00000001,0.006123699,0.970606246,6.34E-12,0.010410288,0.993876301
Ward 07 Precinct 13,7,13,C07013,158,2,6,37,45,18,1,4,10,10,1,0,23,0,1,0.012658228,0.037974684,0.234177215,0.284810127,0.113924051,0.006329114,0.025316456,0.063291139,0.063291139,0.006329114,0,0.14556962,0,0.006329114,1307.530857,25.71933899,1229.549964,13.20707459,22.71933899,0.019670158,0.940360189,0.010100775,0.017375757,0.980329842
Ward 07 Precinct 14,7,14,C07014,249,6,6,58,56,26,2,4,12,32,8,0,37,1,0,0.024096386,0.024096386,0.232931727,0.224899598,0.104417671,0.008032129,0.016064257,0.048192771,0.128514056,0.032128514,0,0.148594378,0.004016064,0,1262.000019,25.00000001,1196.000019,2,22.99999996,0.019809825,0.947702061,0.001584786,0.018225039,0.980190175
Ward 07 Precinct 15,7,15,C07015,234,4,3,58,57,15,3,9,4,33,1,0,45,0,0,0.017094017,0.012820513,0.247863248,0.243589744,0.064102564,0.012820513,0.038461538,0.017094017,0.141025641,0.004273504,0,0.192307692,0,0,1020.999999,9.999999985,966.9999987,1,10.99999999,0.009794319,0.947110676,0.000979432,0.010773751,0.990205681
Ward 07 Precinct 16,7,16,C07016,157,1,4,52,39,9,4,5,7,19,4,0,12,0,0,0.006369427,0.025477707,0.331210191,0.248407643,0.057324841,0.025477707,0.031847134,0.044585987,0.121019108,0.025477707,0,0.076433121,0,0,1691.000002,22.99999999,1602.000002,0,16.00000002,0.013601419,0.947368421,0,0.009461857,0.986398581
Ward 07 Precinct 17,7,17,C07017,168,0,4,44,38,17,0,1,9,20,1,1,25,2,1,0,0.023809524,0.261904762,0.226190476,0.101190476,0,0.005952381,0.053571429,0.119047619,0.005952381,0.005952381,0.148809524,0.011904762,0.005952381,1363.00001,15.00000001,1276.000011,1.99999999,50.99999898,0.011005136,0.936170213,0.001467351,0.03741746,0.988994864
Ward 07 Precinct 18,7,18,C07018,211,8,4,51,51,13,3,4,9,26,4,1,33,0,4,0.037914692,0.018957346,0.241706161,0.241706161,0.061611374,0.014218009,0.018957346,0.042654028,0.123222749,0.018957346,0.004739336,0.156398104,0,0.018957346,1422.54077,35.62645673,1336.381243,4.859921373,16.71984255,0.025044243,0.939432648,0.003416367,0.011753507,0.974955757
Ward 07 Precinct 19,7,19,C07019,231,6,3,52,46,34,2,6,7,32,4,0,38,0,0,0.025974026,0.012987013,0.225108225,0.199134199,0.147186147,0.008658009,0.025974026,0.03030303,0.138528139,0.017316017,0,0.164502165,0,0,1221.000017,4.000000008,1170.000016,0,12.00000077,0.003276003,0.958230958,0,0.00982801,0.996723997
Ward 07 Precinct 20,7,20,C07020,148,3,2,44,34,11,1,7,3,19,1,2,18,2,0,0.02027027,0.013513514,0.297297297,0.22972973,0.074324324,0.006756757,0.047297297,0.02027027,0.128378378,0.006756757,0.013513514,0.121621622,0.013513514,0,1289.999991,4.0000001,1247.99999,0,28.00000045,0.003100775,0.96744186,0,0.021705427,0.996899225
Ward 07 Precinct 21,7,21,C07021,165,1,6,47,42,14,3,9,7,11,3,0,21,0,0,0.006060606,0.036363636,0.284848485,0.254545455,0.084848485,0.018181818,0.054545455,0.042424242,0.066666667,0.018181818,0,0.127272727,0,0,1309.000007,21.00000142,1180.000003,1,92.00000198,0.016042782,0.901451487,0.000763942,0.07028266,0.983957218
Ward 07 Precinct 22,7,22,C07022,203,1,10,47,37,21,2,12,13,20,5,0,30,1,1,0.004926108,0.049261084,0.231527094,0.18226601,0.103448276,0.009852217,0.0591133,0.064039409,0.098522167,0.024630542,0,0.147783251,0.004926108,0.004926108,1368.927998,57.99999847,943.9280018,10,328.9999979,0.042368918,0.689538094,0.007304986,0.240334041,0.957631082
Ward 07 Precinct 23,7,23,C07023,265,3,11,63,81,12,2,7,8,33,6,1,33,4,0,0.011320755,0.041509434,0.237735849,0.305660377,0.045283019,0.00754717,0.026415094,0.030188679,0.124528302,0.022641509,0.003773585,0.124528302,0.01509434,0,844.9999912,5.000000004,795.9999902,0,36.00000103,0.00591716,0.942011832,0,0.042603552,0.99408284
Ward 07 Precinct 24,7,24,C07024,195,6,4,51,50,19,0,7,7,22,2,0,25,1,1,0.030769231,0.020512821,0.261538462,0.256410256,0.097435897,0,0.035897436,0.035897436,0.112820513,0.01025641,0,0.128205128,0.005128205,0.005128205,1242.999969,4,1166.999975,0,51.99999478,0.003218021,0.938857605,0,0.041834269,0.996781979
